ID,Address,Size,Price,Rooms,Floor,Quality,Inner Height,Heating,Furnished,Balcony,Pet,Year Built,Floors,Lift,Orientation,View,kerület
31962442," Pengő utca 6-8, II. kerület",45,145000.0,2,1,renovated,less than 3m,házközponti,furnished,3.0,not allowed,between 1950-1980,6,yes,south west,garden,II
31962478," Fadrusz utca, XI. kerület",70,180000.0,3,not defined,not defined,not defined,nincs megadva,not defined,3.0,not defined,not defined,not defined,not defined,not defined,not defined,XI
31962488," Magyari István utca, XI. kerület",44,120000.0,2,3,renovated,not defined,hőszivattyú,furnished,not defined,not allowed,not defined,4,yes,not defined,street,XI
31962544," Belgrád rakpart, V. kerület",90,350000.0,3,mezzanine,renovated,more than 3m,gáz (cirko),partly furnished,not defined,not allowed,before 1950,4,yes,northwest,panoramic,V
31962557," Szőlő utca, III. kerület",49,140000.0,2,8,renovated,not defined,távfűtés egyedi méréssel,partly furnished,not defined,not allowed,not defined,10,yes,west,panoramic,III
31962566," Máriássy utca, IX. kerület",32,125000.0,1,2,new,less than 3m,házközponti egyedi méréssel,furnished,6.0,not allowed,2020,8,yes,northwest,panoramic,IX
31962625," Baross utca, VIII. kerület",17,100000.0,1,not defined,not defined,not defined,nincs megadva,not defined,not defined,not defined,not defined,not defined,not defined,not defined,not defined,VIII
31962651," Petőfi Sándor utca 3, V. kerület",148,691315.0,4,not defined,new,not defined,nincs megadva,furnished,not defined,not defined,not defined,not defined,yes,not defined,street,V
31962682," Dessewffy utca 30, VI. kerület",70,200000.0,3,5,in good condition,not defined,házközponti,furnished,not defined,not defined,not defined,not defined,yes,not defined,street,VI
31962720," Krisztinaváros – Naphegy, I. kerület",83,350000.0,3,1,renovated,more than 3m,gáz (cirko),furnished,not defined,not allowed,not defined,3,yes,south east,street,I
31962797," Bethlen Gábor utca, XIX. kerület",47,150000.0,2,2,newly built,less than 3m,hőszivattyú,furnished,4.0,not allowed,2020,5,yes,north east,courtyard,XIX
31962861," Lujza utca 38., VIII. kerület",39,90000.0,2,3,in good condition,less than 3m,gáz (konvektor),furnished,not defined,not defined,before 1950,4,no,south west,not defined,VIII
31962924," Tolnai Lajos utca, VIII. kerület",42,120000.0,2,0,renovated,more than 3m,gáz (cirko),furnished,not defined,not allowed,not defined,4,no,not defined,courtyard,VIII
31962979," Pásztó utca, XVII. kerület",60,130000.0,1,1,renovated,not defined,gáz (cirko),furnished,not defined,not allowed,not defined,not defined,no,not defined,courtyard,XVII
31962984," Fenyves utca, II. kerület",136,580512.0,4,2,not defined,less than 3m,gáz (cirko),not furnished,6.0,not allowed,between 1981-2000,2,not defined,south,panoramic,II
31962996," Szigligeti utca 5, XIX. kerület",14,90000.0,3,not defined,not defined,not defined,nincs megadva,not defined,not defined,not defined,not defined,not defined,not defined,not defined,not defined,XIX
31963021," Zsivora park, XIV. kerület",46,120000.0,2,7,in good condition,not defined,távfűtés,furnished,not defined,not allowed,between 1981-2000,10,yes,south west,panoramic,XIV
31963064," Újpesti rakpart, XIII. kerület",40,190000.0,1,1,renovated,not defined,gázkazán,furnished,not defined,not allowed,not defined,5,yes,not defined,not defined,XIII
31963067," Vízisport utca, XX. kerület",35,120000.0,1,0,newly built,not defined,"gázkazán, gáz (cirko)",partly furnished,9.0,not allowed,not defined,4,yes,not defined,not defined,XX
31963102," Visegrádi utca, XIII. kerület",45,180000.0,2,1,newly built,not defined,házközponti,furnished,not defined,not allowed,not defined,9,yes,not defined,not defined,XIII
31963103," Deák Ferenc tér, V. kerület",82,300000.0,4,3,new,less than 3m,házközponti egyedi méréssel,furnished,not defined,not defined,not defined,5,not defined,not defined,street,V
31963123," Erzsébet körút 34., VII. kerület",53,139000.0,2,4,renovated,not defined,gáz (konvektor),furnished,not defined,not allowed,not defined,4,yes,not defined,courtyard,VII
31963134," Rátót utca, XIV. kerület",28,115000.0,1,5,newly built,less than 3m,házközponti egyedi méréssel,furnished,4.0,not allowed,between 2001-2010,6,yes,not defined,street,XIV
31963143," Bécsi út, II. kerület",73,250000.0,3,3,in good condition,not defined,házközponti egyedi méréssel,furnished,not defined,not allowed,not defined,5,yes,not defined,not defined,II
31963189," Etele út, XI. kerület",51,48000.0,3,not defined,renovated,not defined,távfűtés egyedi méréssel,furnished,not defined,not allowed,not defined,not defined,yes,south east,panoramic,XI
31963194," Dózsa György út 102, VI. kerület",71,200000.0,2,mezzanine,in good condition,not defined,házközponti,furnished,not defined,not defined,not defined,not defined,no,not defined,not defined,VI
31963217," Vásárhelyi Pál utca 9, XI. kerület",39,120000.0,2,not defined,not defined,not defined,nincs megadva,not defined,not defined,not defined,not defined,not defined,not defined,not defined,not defined,XI
31963229," Visegrádi utca, XIII. kerület",70,250000.0,2,5,new,not defined,gáz (cirko),furnished,60.0,not allowed,not defined,5,yes,not defined,panoramic,XIII
31963247," Vigyázó Ferenc utca, V. kerület",56,150000.0,2,1,in moderate condition,more than 3m,gáz (konvektor),partly furnished,not defined,not allowed,not defined,3,yes,not defined,courtyard,V
31963273," Csemegi utca, XII. kerület",40,140000.0,2,mezzanine,renovated,not defined,gáz (cirko),furnished,not defined,not allowed,not defined,3,not defined,south west,garden,XII
31963355," Fraknó utca 4., XI. kerület",54,150000.0,2,not defined,not defined,not defined,nincs megadva,not defined,8.0,not defined,not defined,not defined,not defined,not defined,not defined,XI
31963358," Bezerédi utca, VIII. kerület",52,140000.0,1,mezzanine,in good condition,more than 3m,gáz (cirko),furnished,not defined,allowed,before 1950,2,no,north east,street,VIII
31963362," Lángliliom utca 3., III. kerület",50,178000.0,2,2,new,less than 3m,gáz (cirko),furnished,7.0,not defined,between 2001-2010,4,yes,west,panoramic,III
31963394," Vágóhíd utca 3, IX. kerület",61,260000.0,2,6,newly built,less than 3m,házközponti egyedi méréssel,by arrangement,18.0,not defined,2020,10,yes,not defined,not defined,IX
31963417," Hermina út, XIV. kerület",71,200000.0,2,1,renovated,more than 3m,gáz (cirko),furnished,1.0,not allowed,not defined,not defined,no,not defined,street,XIV
31963431," Columbus utca 65/C, XIV. kerület",70,155000.0,3,mezzanine,not defined,not defined,nincs megadva,not defined,not defined,not defined,not defined,5,yes,not defined,not defined,XIV
31963462," Ráday utca 34, IX. kerület",86,160000.0,3,5,in good condition,less than 3m,gáz (cirko),furnished,not defined,not allowed,before 1950,6,yes,west,street,IX
31963495," Vörösmarty utca 16-18/A, VII. kerület",46,190000.0,2,3,renovated,less than 3m,házközponti egyedi méréssel,furnished,not defined,allowed,2011,4,yes,south east,street,VII
31963524," Tömő utca, VIII. kerület",33,115000.0,1,not defined,renovated,less than 3m,távfűtés,not defined,5.0,not allowed,not defined,more than 10,yes,west,panoramic,VIII
31963528," Ajtósi Dürer sor, XIV. kerület",67,169000.0,3,not defined,not defined,not defined,nincs megadva,not defined,not defined,not defined,not defined,not defined,not defined,not defined,not defined,XIV
31963550," Hegedűs Gyula utca, XIII. kerület",101,300000.0,4,3,renovated,not defined,gáz (cirko),furnished,not defined,not defined,not defined,4,yes,south,not defined,XIII
31963600," Dózsa György út 10, VII. kerület",32,85000.0,2,not defined,not defined,not defined,nincs megadva,not defined,not defined,not defined,not defined,not defined,not defined,not defined,not defined,VII
31963607," Lajos utca, III. kerület",17,75000.0,1,not defined,renovated,not defined,távfűtés egyedi méréssel,furnished,not defined,not allowed,not defined,not defined,yes,not defined,panoramic,III
31963639," Lajos utca, III. kerület",17,75000.0,1,not defined,renovated,not defined,távfűtés egyedi méréssel,furnished,not defined,not allowed,not defined,not defined,yes,not defined,panoramic,III
31963653," Toronyház utca, IX. kerület",40,110000.0,2,1,renovated,less than 3m,gáz (konvektor),furnished,not defined,not allowed,between 1950-1980,4,no,east,street,IX
31963657," Mester utca 83, IX. kerület",50,70000.0,3,not defined,newly built,less than 3m,házközponti egyedi méréssel,furnished,8.0,not allowed,2014,not defined,yes,not defined,garden,IX
31963664," Kolostor út, III. kerület",48,145000.0,2,1,in good condition,less than 3m,"távfűtés egyedi méréssel, házközponti egyedi méréssel",furnished,8.0,not allowed,between 1981-2000,2,no,east,garden,III
31963691," Szemere utca 23, V. kerület",57,340000.0,2,6,renovated,less than 3m,gáz (cirko),furnished,8.0,not allowed,not defined,6,yes,west,panoramic,V
31963723," Víziváros – Váralja, I. kerület",50,200000.0,2,1,new,not defined,gáz (cirko),furnished,not defined,not allowed,not defined,not defined,no,south,panoramic,I
31963789," Erzsébet körút, VII. kerület",80,220000.0,3,2,renovated,not defined,gáz (cirko),furnished,not defined,not allowed,not defined,4,yes,not defined,street,VII
31963795," Tartsay Vilmos utca, XII. kerület",38,85000.0,1,not defined,not defined,not defined,nincs megadva,not defined,not defined,not defined,not defined,not defined,not defined,not defined,not defined,XII
31963800," Tatai utca 98., XIII. kerület",74,130000.0,3,4,renovated,less than 3m,távfűtés egyedi méréssel,furnished,not defined,not allowed,between 1981-2000,4,no,west,garden,XIII
31963858," Viola utca, IX. kerület",40,155000.0,2,3,newly built,not defined,házközponti egyedi méréssel,furnished,5.0,not allowed,between 2001-2010,5,yes,south west,courtyard,IX
31963906," Szentendrei út 28., III. kerület",17,60000.0,1,not defined,renovated,not defined,távfűtés,partly furnished,not defined,not defined,not defined,not defined,yes,east,street,III
31963908," Dob utca, VII. kerület",42,120000.0,2,3,renovated,not defined,gáz (cirko),furnished,not defined,not defined,before 1950,3,no,south,courtyard,VII
31963928," Bercsényi utca 84, XIX. kerület",55,130000.0,2,not defined,not defined,not defined,nincs megadva,not defined,5.0,not defined,not defined,not defined,not defined,not defined,not defined,XIX
31963933," Erdőkerülő utca 16, XV. kerület",36,130000.0,2,not defined,not defined,not defined,nincs megadva,not defined,2.0,not defined,not defined,not defined,not defined,not defined,not defined,XV
31963950," Bakáts utca, IX. kerület",46,110000.0,1,3,in good condition,more than 3m,gáz (konvektor),furnished,not defined,not allowed,not defined,4,yes,northwest,street,IX
31963989," József körút, VIII. kerület",63,140000.0,3,3,in good condition,not defined,gáz (cirko),partly furnished,not defined,not defined,not defined,not defined,yes,not defined,courtyard,VIII
31963994," Víziváros, II. kerület",70,450000.0,3,2,newly built,more than 3m,"mennyezeti hűtés-fűtés, padlófűtés",not furnished,18.0,not allowed,2020,6,yes,not defined,garden,II
31964025," Ráday utca, IX. kerület",33,195000.0,1,3,renovated,more than 3m,elektromos,furnished,not defined,not allowed,not defined,3,no,not defined,courtyard,IX
31964050," Napkelte utca, XI. kerület",64,290000.0,3,5,newly built,less than 3m,házközponti egyedi méréssel,not furnished,10.0,not allowed,2020,8,yes,south east,street,XI
31964142," Páva utca, IX. kerület",52,190000.0,3,3,new,less than 3m,házközponti,furnished,4.0,not allowed,between 1981-2000,4,no,south west,garden,IX
31964176," Pannonhalmi út, XI. kerület",72,270000.0,3,1,new,less than 3m,"gáz (cirko), padlófűtés",not furnished,24.0,not allowed,between 2001-2010,3,no,not defined,panoramic,XI
31964198," Kun utca, VIII. kerület",51,140000.0,2,2,newly built,not defined,házközponti egyedi méréssel,furnished,4.0,not defined,not defined,not defined,yes,not defined,garden,VIII
31964262," Krisztinaváros, I. kerület",50,120000.0,1,not defined,not defined,not defined,nincs megadva,not defined,not defined,not defined,not defined,not defined,not defined,not defined,not defined,I
31964299," Szilágyi Erzsébet fasor 1, II. kerület",47,120000.0,1,5,in good condition,not defined,"gáz (konvektor), elektromos",furnished,not defined,not allowed,not defined,5,yes,not defined,panoramic,II
31964320," Király utca 40, VI. kerület",66,280000.0,2,4,newly built,more than 3m,elektromos,furnished,not defined,allowed,2018,7,yes,northwest,street,VI
31964323," Grassalkovich út, XXIII. kerület",29,75000.0,1,not defined,not defined,not defined,nincs megadva,not defined,not defined,not defined,not defined,not defined,not defined,not defined,not defined,XXIII
31964358," Podmaniczky utca, VI. kerület",61,218310.0,3,1,renovated,not defined,gáz (cirko),furnished,not defined,allowed,not defined,4,yes,not defined,not defined,VI
31964417," Bíró Lajos utca, VIII. kerület",65,230000.0,4,not defined,not defined,not defined,nincs megadva,not defined,not defined,not defined,not defined,not defined,not defined,not defined,not defined,VIII
31964465," Bakáts tér, IX. kerület",53,135000.0,2,3,in good condition,more than 3m,gáz (cirko),furnished,not defined,not defined,between 1950-1980,5,yes,not defined,courtyard,IX
31964533," Üllői út 109.a, IX. kerület",42,115000.0,2,1,in good condition,more than 3m,gáz (konvektor),partly furnished,not defined,not defined,between 1950-1980,5,not defined,not defined,courtyard,IX
31964540," Almássy tér, VII. kerület",18,50000.0,1,0,new,not defined,gáz (cirko),partly furnished,not defined,not allowed,not defined,3,not defined,not defined,not defined,VII
31964567," Róbert Károly körút 38, XIII. kerület",27,110000.0,1,2,in good condition,not defined,gáz (konvektor),furnished,not defined,allowed,not defined,4,no,not defined,garden,XIII
31964594," Weiner Leó utca, VI. kerület",40,161800.0,1,1,renovated,not defined,elektromos,not defined,not defined,not defined,not defined,not defined,no,not defined,not defined,VI
31964625," Szilágyi Erzsébet fasor, II. kerület",131,550000.0,5,1,renovated,more than 3m,gáz (cirko),partly furnished,15.0,not defined,between 1950-1980,3,not defined,not defined,street,II
31964632," Paulay Ede utca, VI. kerület",41,179800.0,1,4,new,not defined,nincs megadva,furnished,not defined,not defined,not defined,not defined,yes,not defined,courtyard,VI
31964633," Sörgyár utca, X. kerület",38,99000.0,2,2,renovated,not defined,gáz (cirko),partly furnished,not defined,not allowed,not defined,3,not defined,not defined,courtyard,X
